0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3.1,2.0,2.4,2.8,2.8,2.5,2.5,2.5,1.9,2.0,2.0,2.7,2.3,1.9,2.9,3.0,2.5,3.2,2.3,3.2,2.8,2.8,2.2,2.9
2.1,2.7,2.6,2.3,3.0,2.1,2.8,2.4,2.3,2.1,2.3,1.8,3.1,3.0,3.2,2.3,2.0,2.0,3.3,3.1,2.9,1.9,2.0,2.2
2.8,2.5,3.2,2.9,2.3,2.9,2.8,2.6,3.1,2.1,2.7,3.2,3.0,3.0,3.1,2.1,2.1,2.9,2.7,2.1,2.5,2.8,2.6,2.7
2.5,2.6,2.1,2.7,2.8,2.0,1.9,2.7,2.0,3.2,2.4,2.5,1.9,2.7,2.8,2.6,2.1,2.6,2.7,3.2,3.3,3.3,2.7,2.0
2.8,3.1,2.9,3.2,2.5,3.0,3.2,2.1,2.4,2.2,2.1,2.5,2.3,2.6,2.0,2.6,3.0,2.6,3.0,1.9,2.8,3.0,3.1,3.0
1.9,2.8,3.0,2.5,2.4,2.9,2.3,2.3,2.9,3.3,2.7,2.0,2.8,2.8,3.3,2.0,2.9,2.3,3.1,2.1,2.5,3.1,2.4,2.8
2.7,2.3,2.4,2.0,3.1,3.0,2.7,2.2,2.5,2.1,2.6,2.2,2.9,3.2,2.1,3.4,2.3,2.2,2.4,2.6,3.3,1.9,2.7,2.3
2.2,2.8,2.9,2.9,2.4,2.8,2.8,2.5,3.0,3.3,2.3,2.9,2.7,2.7,3.3,2.7,2.8,2.9,2.5,2.9,2.3,3.4,2.8,2.9
2.9,2.6,2.8,2.7,2.1,2.1,2.2,3.3,3.1,2.3,3.0,2.1,3.3,3.1,2.3,2.9,2.5,2.9,2.2,2.7,3.1,2.6,3.1,2.8
2.3,3.1,3.3,2.8,3.3,2.2,2.3,2.7,3.0,2.2,3.2,2.8,2.4,2.5,2.3,3.3,2.0,2.0,2.2,2.7,2.1,2.9,2.7,2.4
2.7,3.2,2.7,2.7,2.6,2.3,2.2,2.7,2.9,2.3,2.8,2.6,2.5,2.6,2.8,2.3,2.1,2.8,2.5,3.3,3.2,2.8,3.3,2.0
2.5,3.2,2.3,2.5,2.7,3.1,3.2,3.2,2.4,3.0,3.2,2.5,2.2,2.7,2.1,3.3,2.8,2.7,2.6,2.3,3.0,2.6,2.2,3.2
2.7,3.0,2.9,2.1,2.3,3.2,3.0,3.3,3.2,2.4,3.0,2.4,2.6,2.7,2.6,2.2,3.2,3.3,2.6,3.2,2.6,3.1,2.2,2.5
3.3,3.1,3.3,2.1,2.6,2.6,3.3,3.1,3.3,3.0,3.0,2.8,3.0,3.0,2.7,2.4,3.3,2.7,3.1,3.2,3.0,3.1,2.4,2.2
2.5,2.2,2.2,3.0,2.9,2.7,2.8,2.7,3.3,2.8,2.3,3.1,3.1,3.3,2.0,3.3,2.1,2.7,2.3,2.4,3.0,3.4,2.9,2.6
3.2,2.9,3.1,3.4,2.3,2.5,2.5,2.1,2.5,3.4,3.0,3.3,2.7,3.1,3.5,3.2,2.1,2.9,2.8,2.4,2.4,3.0,2.4,2.9
2.9,2.7,3.1,2.9,2.3,2.7,3.0,3.3,3.1,2.4,2.9,2.6,2.6,2.7,2.8,3.0,3.4,3.1,2.9,2.4,3.3,2.6,3.1,2.4
2.6,2.2,2.3,2.6,2.3,2.2,2.7,2.9,2.8,2.5,3.4,2.6,3.2,2.4,3.1,2.5,2.5,2.6,2.7,2.2,2.9,2.6,2.2,3.2
2.5,3.5,3.4,2.2,3.3,3.3,2.9,2.1,3.0,2.9,2.9,2.9,2.5,2.2,3.3,3.3,3.3,3.2,2.5,3.1,2.8,2.4,3.1,3.3
2.1,3.4,2.2,2.6,2.6,3.3,2.8,2.5,2.8,3.5,2.5,2.7,2.6,2.9,2.1,2.9,2.2,2.5,2.7,2.7,2.7,3.1,2.4,3.0
2.9,3.2,2.6,2.1,2.9,2.3,3.4,2.3,3.0,2.2,3.0,2.4,2.3,3.4,3.3,2.1,2.5,3.5,2.3,3.1,3.5,2.4,3.4,2.9
2.7,2.8,2.4,2.9,2.4,2.2,3.0,3.0,3.2,3.3,2.9,2.4,2.9,2.6,2.2,2.4,3.4,3.4,2.5,2.6,3.3,2.2,2.7,3.2
2.8,3.4,2.8,3.4,2.6,2.6,2.7,3.0,2.9,3.3,3.4,2.9,2.8,3.1,2.7,2.5,2.9,2.3,2.3,2.7,2.6,3.3,3.4,3.0
2.4,3.2,3.2,2.7,2.4,3.0,3.5,2.3,2.7,2.5,3.2,3.2,2.5,3.2,3.4,3.3,3.3,2.6,3.3,2.5,3.4,2.3,2.8,2.5
3.3,3.2,3.5,3.1,3.0,2.1,2.9,2.8,2.8,3.4,2.6,3.0,3.4,3.2,3.6,2.6,3.5,3.3,3.0,2.3,3.3,3.1,2.4,2.3
2.2,2.3,3.1,2.8,2.6,3.2,2.2,3.0,2.7,2.2,3.2,2.8,3.2,2.7,2.7,3.5,3.3,2.3,3.0,3.4,3.0,3.4,2.3,3.0
2.7,2.9,3.0,2.8,2.2,2.5,2.5,3.0,3.5,2.6,3.1,3.4,2.8,2.1,2.7,2.6,3.0,2.7,3.5,2.3,3.4,3.1,2.4,3.3
2.5,2.4,3.1,2.3,3.4,2.4,2.4,3.0,2.1,2.6,2.4,3.3,3.1,2.8,2.5,3.3,2.5,2.6,2.1,3.5,2.3,3.0,2.6,3.2
2.7,2.8,2.8,3.0,2.7,2.7,2.6,2.8,2.7,2.1,3.3,2.7,2.7,2.5,2.2,3.0,2.5,3.0,3.3,3.4,3.5,2.3,3.2,2.9
3.1,2.5,2.8,2.1,2.8,3.1,3.2,3.2,2.6,2.8,3.1,3.2,3.4,2.5,2.4,2.4,3.1,2.4,3.2,3.0,3.1,2.6,2.8,3.2
2.2,2.5,3.4,2.5,2.4,2.6,2.9,3.2,2.4,2.1,2.7,3.3,3.2,2.5,3.1,2.2,3.2,2.3,2.9,3.1,3.3,2.8,2.8,2.7
2.8,2.4,3.3,2.4,2.3,2.7,2.3,2.9,2.6,2.8,3.5,2.7,2.7,3.1,2.5,3.5,2.6,3.5,2.8,3.3,2.6,2.8,3.2,2.6
2.4,3.6,2.3,3.5,2.7,3.0,2.3,3.0,3.0,3.2,3.3,2.9,2.6,3.2,3.5,3.1,3.5,3.3,3.1,3.2,2.9,3.1,2.6,3.2
2.9,2.8,3.1,3.6,2.7,3.5,2.9,2.5,2.9,3.3,2.3,2.9,3.5,2.9,2.9,2.8,2.7,3.3,3.4,2.6,2.4,3.0,2.5,3.5
3.3,2.7,2.5,3.0,2.3,3.2,2.3,2.8,3.0,3.4,2.4,2.2,3.3,2.5,2.4,2.7,3.1,2.9,2.5,3.4,3.3,2.7,3.3,2.9
2.3,2.9,3.3,2.5,2.7,2.6,3.1,2.9,3.0,2.9,3.1,3.2,2.9,2.5,2.3,2.6,3.4,3.4,2.7,3.0,3.0,3.4,2.7,3.0
3.5,2.8,2.3,3.3,2.7,3.2,2.4,3.0,2.5,3.3,3.2,2.5,2.6,2.5,2.4,3.3,3.4,3.1,2.6,2.7,3.1,2.2,2.9,3.3
2.9,2.3,2.9,2.7,3.6,3.2,2.2,2.8,3.4,2.8,2.5,2.3,3.4,3.0,2.3,3.0,3.4,3.0,3.4,2.8,3.0,2.3,3.0,3.5
3.3,3.3,2.8,3.0,2.3,2.8,2.4,2.7,3.2,3.6,2.8,3.3,2.6,2.5,2.3,3.2,3.5,3.5,3.0,3.5,3.4,2.8,3.7,2.7
3.4,2.6,2.6,3.4,3.5,3.1,2.4,3.2,2.4,3.2,3.6,3.0,2.7,2.8,3.3,3.2,2.4,2.7,3.1,3.3,3.2,3.5,3.0,3.4
2.6,3.5,3.2,3.0,3.5,2.5,2.9,2.8,2.8,2.4,3.6,2.9,2.3,3.1,2.9,3.3,3.3,2.3,2.5,3.6,3.1,3.5,3.0,3.2
2.4,3.0,2.4,2.3,2.6,2.6,3.1,3.5,3.2,2.5,3.1,3.2,3.5,2.4,2.7,2.5,2.6,3.2,3.0,3.2,3.4,3.0,2.7,2.4
2.9,3.1,2.4,2.8,3.4,2.4,3.1,3.0,3.2,2.5,2.4,3.0,2.6,2.6,3.5,3.0,3.1,3.3,3.0,2.9,3.0,3.0,3.4,3.4
2.6,2.7,3.0,3.4,2.8,3.4,2.5,2.6,3.5,2.6,2.5,3.2,2.5,2.7,3.6,3.6,3.5,3.5,2.7,3.2,2.9,3.0,2.6,3.5
2.5,2.8,3.3,2.9,3.3,3.0,2.7,2.7,3.6,3.1,3.2,3.4,3.0,3.3,2.8,3.2,2.5,2.8,2.8,3.4,2.6,3.3,3.4,2.6
3.3,3.3,3.7,2.9,2.4,3.6,3.3,2.6,3.0,2.8,3.4,3.6,3.1,3.4,2.7,3.2,3.6,3.4,2.7,3.5,3.2,2.4,3.7,3.0
2.7,3.0,3.7,3.6,3.0,2.7,3.3,2.8,3.8,3.3,2.7,3.5,2.8,3.2,3.6,3.3,2.5,3.2,2.8,2.9,2.8,3.1,3.3,3.1
2.9,3.1,3.2,3.6,3.2,2.7,3.4,3.3,2.8,2.6,2.8,3.1,3.2,3.2,3.0,3.1,3.6,2.8,3.3,3.3,3.2,3.0,2.7,2.9
3.2,3.5,3.6,2.9,2.7,3.7,2.4,2.9,3.4,2.6,2.6,2.5,3.5,3.8,3.4,2.9,3.3,2.6,2.4,2.6,2.7,3.5,2.7,2.6
3.3,2.6,3.6,2.5,2.6,3.5,3.4,3.4,3.2,2.7,2.9,3.5,2.7,3.0,3.0,3.2,3.4,3.1,3.3,3.0,2.4,3.7,2.7,3.6
2.8,2.6,3.1,2.9,3.7,3.2,3.3,2.8,3.3,2.4,2.9,2.4,3.7,2.5,3.4,3.5,3.1,2.8,3.1,2.7,2.9,2.6,2.6,2.9
3.7,2.8,2.8,3.0,2.6,2.7,3.6,3.2,3.7,3.0,3.4,3.4,3.3,3.3,2.5,3.3,3.7,2.5,3.7,3.2,3.5,2.6,3.1,2.7
2.8,2.6,2.6,3.6,3.0,3.7,2.8,2.5,2.8,3.8,3.2,2.7,3.7,2.9,3.5,2.9,3.7,3.0,3.5,2.9,3.6,3.5,3.4,3.5
2.9,2.4,3.5,3.3,2.9,3.5,3.1,3.6,3.3,3.4,3.6,3.2,3.6,3.2,3.5,3.5,2.6,2.6,3.3,3.0,2.6,3.2,3.3,3.4
3.5,3.4,3.4,2.5,2.9,2.7,3.4,2.5,3.6,3.0,3.7,3.0,2.8,3.8,3.5,2.8,2.8,2.8,2.8,2.7,3.2,3.3,3.4,2.9
3.7,3.1,3.6,3.8,3.4,3.2,3.2,2.9,3.3,3.5,3.4,3.4,3.6,2.7,2.7,2.7,3.6,2.8,3.8,2.5,3.5,2.6,2.5,3.5
3.9,2.6,3.7,3.0,3.7,3.4,2.8,3.4,3.7,3.2,3.2,3.1,3.5,3.3,3.6,3.1,3.1,3.8,3.7,2.6,3.2,3.4,3.1,3.7
2.6,2.8,2.9,2.9,2.9,2.8,3.1,2.8,3.7,3.0,3.8,3.0,3.3,2.7,3.7,3.2,2.5,2.9,3.1,3.8,2.7,3.4,2.5,2.8
3.3,3.6,2.5,3.0,3.1,2.6,3.4,3.6,3.3,2.5,3.3,3.2,2.9,3.6,2.5,3.5,3.3,2.8,3.6,3.1,3.0,3.7,3.4,3.2
3.6,3.1,3.7,3.5,3.3,3.1,2.6,3.6,2.8,3.1,3.0,3.5,3.6,3.2,3.7,2.7,3.8,2.7,3.5,3.8,3.0,3.6,2.9,3.1
2.8,3.5,3.3,3.7,3.4,2.6,2.9,3.4,2.6,2.9,2.6,3.4,3.8,2.5,2.9,2.5,2.5,3.3,3.4,2.6,3.8,2.7,3.2,3.6
2.6,3.4,3.4,3.5,3.7,2.7,3.1,3.6,2.7,3.4,2.4,2.9,3.2,3.2,3.0,2.9,2.5,3.0,3.7,3.8,3.3,2.9,2.5,3.1
3.0,2.8,2.8,3.6,2.5,2.5,3.0,3.6,2.5,3.1,3.7,2.7,2.4,3.4,3.0,2.7,3.2,2.5,2.7,3.5,3.4,2.9,2.7,3.7
3.8,3.3,3.0,3.2,3.0,2.9,3.0,2.6,2.8,2.6,3.9,3.8,3.8,3.0,3.7,2.6,3.8,3.1,3.0,3.2,2.7,3.7,3.8,2.8
3.4,3.5,3.2,3.1,2.7,3.5,3.2,3.3,3.3,3.0,3.2,3.6,3.2,3.0,2.8,3.3,2.8,3.2,3.7,3.1,3.0,3.7,3.6,2.7
3.2,3.0,2.9,3.2,3.4,3.0,3.4,3.4,3.3,3.4,2.8,3.0,3.3,2.6,3.4,3.2,3.8,3.3,3.3,3.2,3.3,3.4,3.5,3.0
3.6,3.3,3.1,3.4,3.2,3.6,3.2,3.4,3.8,2.7,3.7,3.6,2.8,3.7,3.4,3.5,3.0,2.7,2.9,3.8,3.1,2.8,3.3,2.6
3.2,3.6,3.7,2.6,2.9,3.6,2.6,2.5,2.5,3.3,3.7,3.2,3.1,3.0,3.0,3.2,2.5,2.7,3.3,3.0,3.1,3.7,3.1,2.5
3.2,2.5,3.5,3.2,2.5,2.7,2.8,3.5,3.5,2.6,3.5,2.6,3.6,3.6,2.5,2.8,2.9,3.6,3.5,3.2,3.3,3.8,3.6,2.9
3.2,2.5,3.8,3.2,3.2,3.7,3.2,3.3,3.0,3.0,2.9,3.6,3.0,3.6,3.4,3.0,3.5,3.3,3.5,3.1,3.1,3.6,3.7,3.3
3.2,3.5,2.6,2.7,2.6,3.0,2.6,2.9,3.2,2.9,3.1,3.5,3.4,3.0,2.7,3.1,3.6,2.5,2.9,2.6,2.6,3.4,3.2,2.8
3.7,3.3,2.4,3.3,2.8,3.5,3.2,3.7,2.9,3.3,2.6,3.6,2.8,3.1,3.7,2.8,2.6,2.9,2.5,2.6,2.8,3.1,2.6,3.0
3.2,3.3,2.6,3.0,3.0,3.5,2.9,3.3,3.1,3.3,2.7,3.0,2.4,3.2,2.5,3.3,3.1,2.6,3.1,3.3,3.2,2.8,2.8,3.4
3.0,3.3,2.6,3.6,2.6,2.3,3.5,2.5,3.3,2.9,2.8,3.6,2.7,2.8,3.1,3.6,3.1,2.6,3.5,3.4,3.7,2.9,2.8,3.1
2.7,3.6,2.6,3.8,3.7,3.5,3.3,2.6,2.8,3.0,3.4,3.5,2.6,3.5,3.1,2.8,3.4,3.4,2.6,3.1,2.5,3.0,3.5,3.0
3.1,3.3,2.7,3.5,3.1,3.5,2.7,3.2,2.4,3.4,2.9,2.9,3.4,3.0,3.5,3.1,3.4,2.5,3.3,3.5,3.7,2.6,3.1,2.9
2.6,2.8,3.3,3.0,3.1,3.5,2.6,2.9,3.6,3.0,3.2,2.4,3.3,3.2,2.5,2.8,3.4,3.7,3.6,2.5,2.5,3.8,3.2,2.8
3.7,2.5,3.0,3.5,3.6,3.2,3.0,3.3,3.1,3.6,3.6,2.4,2.5,2.9,2.8,2.5,3.7,3.5,3.3,3.8,2.8,2.9,2.9,3.2
2.5,2.4,2.7,3.7,3.1,2.5,3.4,2.9,3.1,3.7,3.4,3.6,2.7,3.1,2.4,2.7,3.4,3.2,2.8,3.7,3.5,2.6,3.4,3.3
2.9,3.7,3.5,2.9,2.7,2.7,2.5,3.6,2.6,3.2,3.3,3.4,3.6,2.7,2.8,3.0,3.2,3.5,2.6,2.5,3.3,2.9,2.6,3.2
3.2,3.4,2.9,2.5,3.4,3.3,3.1,3.0,3.6,2.7,2.4,3.2,3.1,3.5,3.6,3.2,3.7,2.5,3.1,3.0,3.3,3.0,2.4,2.6
2.5,3.6,2.9,2.4,2.5,2.9,3.3,3.6,2.4,2.5,2.6,2.6,3.6,3.1,3.2,2.6,2.8,2.8,3.6,3.3,2.7,3.2,3.2,2.8
2.6,3.6,3.2,3.8,3.1,3.0,3.5,3.5,3.1,2.9,3.3,3.4,3.3,3.6,2.9,3.1,2.8,2.9,2.8,3.2,3.5,3.2,3.4,2.6
3.4,2.4,2.4,3.2,3.1,3.1,3.1,2.9,3.3,3.6,3.8,3.6,2.6,2.6,2.5,3.4,3.7,3.5,3.4,2.8,3.4,2.8,2.7,2.7
3.7,3.2,3.0,3.0,3.4,2.7,2.9,2.9,3.0,3.7,3.4,3.0,3.6,3.6,3.3,2.7,2.7,3.7,3.3,2.7,2.7,3.0,2.4,2.8
2.9,2.8,3.0,3.3,3.1,3.4,3.1,2.8,3.3,3.4,3.3,3.1,3.1,3.6,3.6,3.4,3.0,2.4,2.9,3.4,2.5,2.8,3.3,2.8
3.1,3.7,3.6,3.3,3.5,2.7,2.4,3.7,3.0,2.4,2.6,3.7,2.7,3.4,3.1,2.5,3.0,2.8,3.4,2.9,3.0,2.5,2.4,2.9
2.7,3.6,3.2,3.4,2.6,3.3,2.5,3.4,3.3,3.3,3.5,3.7,2.8,2.9,2.9,2.7,3.6,3.2,3.7,2.8,2.9,3.0,3.7,3.4
2.5,3.1,3.0,3.1,2.7,3.7,3.7,3.3,3.1,3.7,3.3,3.2,3.3,3.0,2.4,3.3,2.8,3.7,3.7,2.5,3.4,2.9,3.5,3.4
3.0,3.3,3.4,3.1,2.8,3.2,2.9,2.8,3.2,2.3,3.4,3.0,2.4,3.4,3.0,2.7,3.1,2.7,2.8,2.7,3.0,3.3,2.5,3.4
2.7,3.4,3.2,3.3,3.4,3.2,2.8,3.7,2.9,3.0,2.7,2.7,3.6,2.5,3.5,2.8,2.6,3.8,3.5,2.5,3.3,3.2,3.5,3.3
2.7,3.1,2.9,2.5,3.5,3.0,3.8,3.4,3.8,3.7,3.0,3.3,3.7,3.5,3.7,2.5,2.5,3.6,3.3,3.0,3.3,3.0,3.0,2.8
3.2,3.3,2.9,3.7,3.4,3.6,3.4,3.3,3.0,3.4,3.6,3.5,3.4,2.5,2.7,3.2,2.9,3.7,3.4,2.4,2.5,3.7,2.4,2.9
3.3,2.8,3.7,3.2,3.2,3.5,3.0,3.0,2.5,2.8,3.0,2.5,3.6,3.6,3.0,3.7,2.6,2.8,2.6,2.4,3.0,2.9,2.7,2.8
3.8,2.6,3.5,2.7,3.2,2.9,3.6,3.7,3.8,3.7,3.3,2.5,3.1,3.2,3.4,3.3,3.3,3.3,2.8,3.2,2.9,3.3,3.1,2.7
2.8,3.6,3.0,3.6,3.3,3.7,3.4,3.4,3.3,3.2,3.3,3.1,3.4,3.9,3.5,3.7,3.1,2.8,2.6,2.6,2.7,3.6,2.7,3.3
3.7,3.1,3.5,3.2,2.7,2.8,3.2,3.2,2.6,2.7,3.5,2.8,2.6,3.5,2.7,3.6,2.9,2.8,3.5,2.7,3.8,3.1,3.3,3.5
2.5,2.8,3.4,3.0,3.8,3.4,3.1,3.2,3.1,2.7,2.5,3.2,2.9,3.5,3.6,3.5,2.5,3.4,2.9,3.1,3.3,2.5,3.5,3.2
2.7,3.2,3.7,2.6,2.7,2.6,3.5,3.0,2.5,3.2,3.0,2.9,2.8,3.5,3.2,3.5,3.7,3.0,3.8,3.5,2.8,3.8,2.8,2.8
3.8,3.8,2.8,3.5,2.9,2.9,3.5,3.4,3.7,2.8,3.2,2.9,2.8,3.8,2.7,3.8,3.2,2.7,3.6,3.5,2.7,3.4,2.8,3.5
3.5,2.9,2.9,3.1,3.3,3.4,2.7,3.3,2.9,3.3,3.0,2.8,3.5,3.8,4.0,2.6,3.6,3.5,3.9,2.6,3.1,2.7,2.9,3.2
3.5,2.7,3.9,2.9,3.3,3.1,3.7,3.2,3.6,3.4,3.6,2.9,2.6,3.7,3.0,3.6,2.9,2.6,3.8,2.9,3.5,3.7,3.6,3.2
2.9,2.7,3.8,3.5,3.0,2.9,2.9,3.2,2.5,3.1,3.5,3.1,3.1,3.8,3.2,3.4,3.7,2.7,3.4,3.0,2.8,3.3,3.6,3.6
4.0,3.7,3.3,2.6,2.7,3.3,2.7,3.2,3.6,3.4,3.6,2.8,3.1,3.1,4.1,3.7,3.2,3.6,3.1,3.0,3.2,3.4,3.5,3.5
3.9,3.1,3.4,3.7,4.0,3.0,3.3,3.5,3.9,2.8,3.6,4.0,3.3,2.9,3.4,3.7,3.3,3.5,3.5,2.7,2.8,3.7,3.2,3.3
3.3,3.1,2.8,3.5,3.6,3.4,3.9,3.2,3.9,3.4,3.2,2.9,2.8,3.8,2.7,4.1,3.7,2.8,3.4,3.2,2.7,2.9,3.9,3.5
3.4,4.0,3.9,3.3,3.7,3.3,3.9,3.2,2.9,3.8,3.5,3.4,3.8,4.0,2.6,2.8,2.9,2.6,2.7,3.5,3.0,3.9,3.3,3.5
4.0,3.3,3.9,4.1,2.7,3.3,3.6,3.8,3.3,3.8,4.0,3.6,3.3,3.2,3.3,4.0,3.5,3.8,3.2,3.9,4.1,3.9,3.4,4.0
3.1,2.7,3.1,3.8,3.6,3.7,3.9,3.4,3.1,3.5,3.6,3.2,2.7,3.4,3.7,4.0,3.5,3.9,3.9,3.1,3.7,2.9,3.0,3.6
4.1,3.2,3.7,2.6,3.2,2.7,4.0,3.0,3.3,3.1,3.0,3.9,3.9,3.5,3.6,3.1,3.4,2.8,3.4,3.3,2.7,3.7,4.1,3.5
3.3,3.2,2.8,3.8,3.2,4.1,3.7,3.6,3.6,3.3,3.3,2.7,4.0,3.7,3.1,4.0,4.2,3.9,4.0,3.5,3.7,2.8,3.3,3.8
3.5,2.8,4.2,3.5,4.0,3.7,3.9,3.2,3.9,3.8,4.1,3.2,3.3,3.7,4.0,3.4,3.1,3.6,3.8,3.3,4.1,3.1,4.0,3.6
3.8,3.9,4.1,3.1,3.3,3.0,3.5,3.1,4.1,4.1,3.5,3.5,3.4,3.7,3.0,3.7,3.0,3.1,3.9,3.7,3.2,4.0,3.8,3.5
3.8,3.9,3.6,4.1,3.8,3.3,3.2,3.8,3.9,3.1,3.8,3.2,3.0,3.6,3.3,3.9,3.7,3.4,3.7,3.2,4.0,3.6,3.3,3.2
3.6,3.9,3.0,3.9,3.2,3.5,3.9,3.4,4.0,4.1,3.5,4.0,3.3,4.0,3.7,4.1,2.9,3.1,3.0,3.5,3.7,3.1,2.9,3.2
3.6,2.9,3.6,3.3,3.7,3.0,3.3,3.6,3.0,3.2,3.1,3.2,4.2,4.2,4.1,4.1,4.0,3.6,3.6,3.4,4.2,4.1,3.1,4.2
4.2,4.2,3.2,3.3,4.0,3.6,3.0,4.0,3.0,3.7,3.2,3.7,3.2,4.1,3.1,4.2,4.1,3.7,3.6,3.2,3.4,4.0,3.2,3.8
3.7,3.4,3.6,3.8,4.1,3.5,3.2,3.3,4.0,3.9,4.0,4.0,3.9,4.1,3.3,4.0,3.3,3.5,3.9,3.6,3.1,3.9,3.9,3.3
3.6,3.3,3.9,3.7,3.0,3.1,3.1,3.2,3.4,3.9,3.1,4.2,3.2,3.5,3.4,4.2,4.2,4.2,4.0,3.0,3.4,3.1,3.0,4.1
4.0,3.0,4.0,3.3,3.6,3.8,4.0,4.1,4.0,4.3,3.5,3.3,3.6,3.3,4.4,4.0,3.2,4.3,4.0,4.2,3.2,4.0,4.1,3.8
3.4,3.5,3.2,3.7,3.5,3.7,3.2,3.8,3.1,4.1,4.4,3.4,4.1,3.3,3.8,4.3,3.9,4.0,3.1,4.4,3.5,4.3,4.2,3.4
3.2,3.4,4.0,4.0,3.7,3.2,4.1,2.9,3.6,3.9,3.4,4.0,4.1,4.1,3.9,3.2,4.0,3.4,3.3,3.4,3.2,4.4,3.8,4.0
3.6,3.9,4.0,4.1,4.2,4.1,3.7,3.2,4.3,3.5,4.1,3.4,3.5,4.0,3.2,4.2,3.1,3.4,3.7,4.1,3.8,3.3,4.3,3.4
3.5,4.0,3.5,3.4,3.7,3.2,4.1,4.0,3.3,4.2,3.2,3.2,3.7,3.4,3.9,4.3,4.3,3.4,4.1,4.0,4.0,3.3,4.2,4.1
3.8,3.1,3.1,3.8,3.7,4.1,3.3,3.7,3.6,4.1,4.0,3.7,4.0,4.2,3.6,4.1,3.7,4.3,3.7,3.9,4.2,4.0,4.3,3.3
3.2,3.6,4.1,4.0,3.6,4.1,3.5,3.3,3.6,3.9,3.5,4.0,3.4,3.5,4.2,3.9,3.4,3.1,4.0,4.3,3.1,3.8,3.1,4.4
3.7,3.3,3.0,4.1,4.1,3.8,3.5,4.2,4.2,3.3,3.1,3.1,4.3,3.7,3.8,3.4,3.0,3.8,4.2,3.4,3.9,3.8,4.1,3.2
3.2,4.1,3.5,4.1,3.9,4.5,3.5,3.5,3.9,3.5,4.4,3.4,3.4,4.1,3.5,3.8,3.6,3.5,3.3,4.2,3.8,3.7,3.8,4.4
4.0,4.3,4.0,4.3,4.2,3.6,4.2,3.6,4.0,3.9,4.0,3.9,3.9,3.2,3.8,3.7,4.2,3.9,3.5,3.3,4.1,4.4,4.2,3.8
3.9,4.1,3.6,4.3,3.4,3.9,3.8,4.2,4.1,3.5,3.5,4.0,3.3,3.8,3.6,3.5,3.6,4.0,3.3,3.6,3.9,3.1,3.3,4.4
3.6,3.7,4.1,4.5,4.3,3.2,4.2,3.6,4.1,3.2,3.7,3.7,3.6,4.2,3.5,3.8,3.9,4.0,3.6,3.8,3.3,4.2,4.4,3.7
4.1,3.2,4.2,3.5,3.9,3.9,3.7,4.4,3.7,4.5,4.3,4.0,3.7,3.6,3.7,3.6,4.0,4.3,3.8,3.8,3.4,3.5,4.0,4.2
4.0,3.5,3.7,4.1,3.9,3.8,3.2,4.0,3.2,3.4,3.5,3.4,4.4,3.7,4.2,3.3,4.1,3.8,3.3,3.6,3.5,4.0,3.7,3.4
4.0,3.6,3.6,4.0,3.2,3.4,3.5,4.2,3.7,4.5,3.2,3.3,4.1,3.8,4.2,3.7,3.6,3.9,4.4,4.1,3.8,3.4,4.4,3.5
4.1,4.0,4.1,3.7,4.2,3.5,4.2,3.5,3.7,3.3,4.2,3.6,4.2,3.8,3.8,3.4,3.9,3.7,4.4,4.3,4.1,3.2,4.4,3.7
3.4,3.6,4.4,4.3,3.3,3.3,3.9,4.5,4.0,3.2,3.2,3.7,4.2,3.9,4.3,4.3,4.5,3.8,3.6,4.6,4.0,4.1,3.7,4.0
3.8,4.2,3.4,4.4,3.8,4.2,3.2,3.3,3.8,3.5,3.6,3.8,4.0,3.5,3.4,4.1,4.2,3.6,3.7,4.2,3.4,3.6,3.9,3.4
4.1,3.3,3.5,3.5,3.9,3.4,4.3,3.3,4.4,3.7,3.7,3.3,3.7,4.0,3.3,3.6,3.1,3.9,4.3,4.3,4.2,4.1,3.5,4.0
3.9,4.0,3.8,4.0,3.8,3.2,3.4,3.5,4.2,4.4,4.2,4.1,3.9,3.6,3.9,4.4,3.6,3.6,3.4,3.7,3.5,3.7,4.1,3.6
3.3,4.4,3.3,4.0,4.1,3.9,4.1,3.8,4.3,3.7,4.0,3.5,3.7,3.9,4.5,4.2,4.2,4.0,3.8,3.8,3.8,4.0,4.1,4.1
3.9,3.8,4.2,4.5,3.7,4.2,4.5,3.4,4.5,4.2,3.4,3.9,4.3,4.0,4.4,3.9,4.4,3.9,3.9,4.5,4.1,3.4,4.2,3.4
4.0,3.7,3.4,3.8,3.9,3.4,3.7,4.3,3.2,3.6,3.3,4.3,3.3,4.1,3.9,4.2,4.0,4.1,3.4,4.5,4.5,4.1,4.0,4.4
3.8,4.3,4.2,4.3,3.3,4.0,3.9,3.7,4.2,4.3,4.0,4.4,3.9,3.8,3.5,3.4,4.0,4.1,4.2,3.3,4.5,3.6,4.0,4.4
4.1,4.2,4.6,4.1,3.6,4.0,3.9,3.9,3.8,3.6,3.4,4.5,3.8,3.4,3.9,3.6,4.4,3.8,3.5,4.2,3.5,4.0,4.4,3.2
3.8,3.7,4.5,3.6,3.7,4.5,4.5,4.2,3.8,4.0,4.0,4.3,3.5,4.1,3.7,4.3,3.4,3.5,3.4,3.5,4.3,3.7,4.2,3.8
