Variable,Value
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.2
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.2
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.5
curve_7,0.2
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.2
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.5
curve_7,0.5
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.4
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.2
curve_7,0.4
curve_7,0.5
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.2
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.2
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.2
curve_7,0.3
curve_7,0.2
curve_7,0.4
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.2
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.2
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.1
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.2
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.2
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.1
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.2
curve_7,0.5
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.2
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.2
curve_7,0.4
curve_7,0.4
curve_7,0.5
curve_7,0.5
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.2
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.2
curve_7,0.3
curve_7,0.5
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.5
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.2
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.5
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.3
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.4
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.3
curve_7,0.4
curve_7,0.0
curve_7,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.1
curve_8,0.3
curve_8,0.1
curve_8,0.2
curve_8,0.1
curve_8,0.1
curve_8,0.2
curve_8,0.0
curve_8,0.0
curve_8,0.1
curve_8,0.0
curve_8,0.0
curve_8,0.1
curve_8,0.0
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.1
curve_8,0.2
curve_8,0.2
curve_8,0.0
curve_8,0.2
curve_8,0.1
curve_8,0.1
curve_8,0.0
curve_8,0.0
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.1
curve_8,0.2
curve_8,0.0
curve_8,0.1
curve_8,0.1
curve_8,0.0
curve_8,0.0
curve_8,0.3
curve_8,0.2
curve_8,0.1
curve_8,0.0
curve_8,0.1
curve_8,0.2
curve_8,0.0
curve_8,0.3
curve_8,0.2
curve_8,0.1
curve_8,0.1
curve_8,0.2
curve_8,0.3
curve_8,0.1
curve_8,0.1
curve_8,0.0
curve_8,0.1
curve_8,0.0
curve_8,0.2
curve_8,0.1
curve_8,0.2
curve_8,0.1
curve_8,0.2
curve_8,0.3
curve_8,0.0
curve_8,0.1
curve_8,0.1
curve_8,0.0
curve_8,0.0
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.0
curve_8,0.0
curve_8,0.1
curve_8,0.3
curve_8,0.1
curve_8,0.2
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.3
curve_8,0.2
curve_8,0.0
curve_8,0.2
curve_8,0.0
curve_8,0.1
curve_8,0.0
curve_8,0.0
curve_8,0.1
curve_8,0.4
curve_8,0.3
curve_8,0.3
curve_8,0.3
curve_8,0.3
curve_8,0.2
curve_8,0.3
curve_8,0.3
curve_8,0.2
curve_8,0.3
curve_8,0.3
curve_8,1.2
curve_8,0.7
curve_8,0.3
curve_8,0.5
curve_8,0.7
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.3
curve_8,0.3
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.4
curve_8,0.4
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.8
curve_8,0.5
curve_8,0.5
curve_8,0.3
curve_8,0.4
curve_8,0.4
curve_8,0.4
curve_8,0.9
curve_8,0.4
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.3
curve_8,0.4
curve_8,0.3
curve_8,0.3
curve_8,0.3
curve_8,1.8
curve_8,3.7
curve_8,5.6
curve_8,6.4
curve_8,6.5
curve_8,1.8
curve_8,0.8
curve_8,0.6
curve_8,0.7
curve_8,0.4
curve_8,0.3
curve_8,0.5
curve_8,0.4
curve_8,0.4
curve_8,0.6
curve_8,0.4
curve_8,0.3
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.8
curve_8,1.5
curve_8,2.0
curve_8,0.8
curve_8,0.8
curve_8,0.9
curve_8,0.8
curve_8,0.7
curve_8,0.6
curve_8,0.4
curve_8,0.4
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.9
curve_8,2.0
curve_8,1.3
curve_8,0.9
curve_8,0.7
curve_8,0.7
curve_8,0.8
curve_8,0.8
curve_8,0.8
curve_8,0.8
curve_8,0.8
curve_8,0.7
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.3
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.7
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.7
curve_8,0.8
curve_8,1.3
curve_8,1.7
curve_8,1.3
curve_8,0.8
curve_8,0.8
curve_8,0.8
curve_8,1.0
curve_8,0.8
curve_8,0.9
curve_8,0.7
curve_8,0.6
curve_8,0.8
curve_8,0.8
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.3
curve_8,0.4
curve_8,0.4
curve_8,0.2
curve_8,0.4
curve_8,0.4
curve_8,0.4
curve_8,0.5
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.3
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.8
curve_8,0.7
curve_8,1.1
curve_8,1.5
curve_8,1.5
curve_8,1.4
curve_8,0.7
curve_8,0.9
curve_8,0.8
curve_8,1.0
curve_8,0.8
curve_8,0.8
curve_8,0.8
curve_8,0.8
curve_8,0.6
curve_8,0.6
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.8
curve_8,0.6
curve_8,1.2
curve_8,1.7
curve_8,1.7
curve_8,1.0
curve_8,0.9
curve_8,0.8
curve_8,1.0
curve_8,0.9
curve_8,0.9
curve_8,0.8
curve_8,0.9
curve_8,0.8
curve_8,0.7
curve_8,0.4
curve_8,0.4
curve_8,0.6
curve_8,0.4
curve_8,0.4
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.8
curve_8,0.4
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.8
curve_8,0.9
curve_8,1.3
curve_8,1.5
curve_8,1.5
curve_8,1.3
curve_8,0.7
curve_8,0.7
curve_8,0.8
curve_8,0.9
curve_8,0.8
curve_8,0.9
curve_8,0.8
curve_8,0.8
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.7
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.3
curve_8,0.8
curve_8,0.8
curve_8,1.0
curve_8,1.7
curve_8,1.6
curve_8,1.8
curve_8,1.1
curve_8,0.9
curve_8,0.8
curve_8,1.0
curve_8,0.9
curve_8,1.0
curve_8,0.8
curve_8,0.6
curve_8,0.9
curve_8,0.8
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.7
curve_8,0.6
curve_8,0.4
curve_8,0.4
curve_8,0.6
curve_8,0.8
curve_8,0.9
curve_8,1.1
curve_8,1.7
curve_8,1.8
curve_8,2.0
curve_8,0.9
curve_8,0.8
curve_8,0.8
curve_8,1.0
curve_8,0.8
curve_8,0.9
curve_8,1.0
curve_8,1.0
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.4
curve_8,0.6
curve_8,0.4
curve_8,0.5
curve_8,0.8
curve_8,0.9
curve_8,1.1
curve_8,1.6
curve_8,1.9
curve_8,1.5
curve_8,1.0
curve_8,0.9
curve_8,0.8
curve_8,0.9
curve_8,1.0
curve_8,1.2
curve_8,0.8
curve_8,1.0
curve_8,0.8
curve_8,0.8
curve_8,0.7
curve_8,0.5
curve_8,0.5
curve_8,0.4
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.8
curve_8,0.6
curve_8,0.8
curve_8,0.5
curve_8,0.6
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.5
curve_8,0.6
curve_8,0.4
curve_8,0.6
curve_8,0.9
curve_8,1.1
curve_8,1.4
curve_8,1.8
curve_8,2.0
curve_8,1.6
curve_8,1.0
curve_8,0.9
curve_8,0.9
curve_8,0.9
curve_8,0.9
curve_8,1.0
curve_8,0.8
curve_8,1.0
curve_8,0.9
curve_8,0.8
curve_8,0.6
curve_8,0.6
curve_8,0.7
curve_8,0.6
curve_8,0.6
curve_8,0.6
curve_8,0.8
curve_8,0.1
curve_8,-0.1
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.3
curve_9,-3.3
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.3
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.4
curve_9,-3.4
curve_9,-3.3
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.3
curve_9,-3.5
curve_9,-3.4
curve_9,-3.3
curve_9,-3.3
curve_9,-3.3
curve_9,-3.2
curve_9,-3.3
curve_9,-3.2
curve_9,-3.1
curve_9,-3.1
curve_9,-3.1
curve_9,-3.1
curve_9,-3.1
curve_9,-3.1
curve_9,-3.0
curve_9,-2.9
curve_9,-3.1
curve_9,-3.2
curve_9,-3.1
curve_9,-3.1
curve_9,-3.0
curve_9,-3.0
curve_9,-3.0
curve_9,-2.9
curve_9,-3.0
curve_9,-3.0
curve_9,-3.0
curve_9,-3.1
curve_9,-3.0
curve_9,-3.0
curve_9,-3.3
curve_9,-3.2
curve_9,-3.0
curve_9,-3.0
curve_9,-3.0
curve_9,-2.9
curve_9,-2.7
curve_9,-2.8
curve_9,-2.9
curve_9,-2.9
curve_9,-2.7
curve_9,-2.7
curve_9,-2.7
curve_9,-2.7
curve_9,-2.9
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.2
curve_9,-3.3
curve_9,-3.3
curve_9,-3.5
curve_9,-3.5
curve_9,-3.3
curve_9,-3.2
curve_9,-3.3
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.7
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.7
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.4
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.7
curve_9,-3.4
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.7
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.7
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.7
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.7
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.4
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.7
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.4
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.7
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.7
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.6
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.5
curve_9,-3.6
curve_9,-3.5
curve_9,-3.7
curve_9,-3.7
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.1
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.1
curve_10,0.3
curve_10,0.2
curve_10,0.2
curve_10,0.2
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.2
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.4
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.3
curve_10,0.6
curve_10,0.5
curve_10,0.5
curve_10,0.6
curve_10,0.4
curve_10,0.4
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.5
curve_10,0.4
curve_10,0.5
curve_10,0.4
curve_10,0.6
curve_10,0.6
curve_10,0.5
curve_10,0.4
curve_10,0.6
curve_10,0.6
curve_10,0.5
curve_10,0.4
curve_10,0.6
curve_10,0.5
